Wall time,Step,Value
1720956038.7271285,4800,-45.69841384887695
1720956155.5331392,6000,-42.85714340209961
1720956825.126198,13200,-46.82539749145508
1720957264.8459082,18000,-47.0476188659668
1720957368.920894,19200,-45.19047546386719
1720957731.5864882,22800,-10.88888931274414
1720957847.5552037,24000,-40.269840240478516
1720957965.9448712,25200,-42.30158615112305
1720958186.0444026,27600,-48.03174591064453
1720958299.553276,28800,-45.47618865966797
1720958615.0447276,32400,-47.14285659790039
1720958708.9604979,33600,-47.349205017089844
1720959856.745002,46800,-46.4603157043457
1720960050.6669352,49200,-46.63492202758789
1720960807.7183766,57600,-45.55555725097656
1720960919.0781593,58800,-37.158729553222656
1720961043.9658725,60000,-48.349205017089844
1720961280.864721,62400,-42.095237731933594
1720961635.4555335,66000,-23.079364776611328
1720962002.2572076,69600,-40.761905670166016
1720962353.5247583,73200,-42.47618865966797
1720962480.482259,74400,-27.761905670166016
1720962597.9759865,75600,-41.841270446777344
1720962715.1505432,76800,-45.14285659790039
1720962950.6692839,79200,-43.74603271484375
1720963071.8509338,80400,-44.0476188659668
1720963191.7396877,81600,-43.412696838378906
1720963309.79337,82800,-43.47618865966797
1720963530.1957848,85200,-28.619047164916992
1720963641.1338181,86400,-43.79365158081055
1720964270.5947623,93600,-24.55555534362793
1720964498.0445125,96000,-45.349205017089844
1720964834.5273387,99600,-38.4603157043457
1720965178.6897771,103200,-36.28571319580078
1720965634.5722022,108000,-46.349205017089844
1720966805.3705947,120000,-45.96825408935547
1720967299.0153754,124800,-31.920635223388672
1720967652.5814164,128400,-45.88888931274414
1720967775.4664564,129600,-44.42856979370117
1720968013.1666632,132000,-48.0476188659668
1720968854.744631,140400,-47.39682388305664
1720969430.0079885,146400,-28.682538986206055
1720969867.05492,151200,-27.96825408935547
1720969975.9674587,152400,-29.44444465637207
1720970190.969268,154800,-45.55555725097656
1720970405.9827466,157200,-44.60317611694336
1720971040.8194246,164400,-42.761905670166016
1720971163.6754422,165600,-34.11111068725586
1720971997.8457916,174000,-43.93650817871094
1720972244.5991595,176400,-30.904762268066406
1720972367.288522,177600,-42.269840240478516
1720972742.245661,181200,-37.96825408935547
1720973611.5565836,189600,-33.77777862548828
1720973965.6496053,193200,-46.587303161621094
1720974193.5685272,195600,-45.904762268066406
1720974426.8377738,198000,-16.761905670166016
1720975118.6047995,205200,-35.761905670166016
1720975235.6620312,206400,-45.33333206176758
1720975345.5066223,207600,-44.761905670166016
1720975940.686127,213600,-40.44444274902344
1720976429.7609575,218400,-34.22222137451172
1720976790.6087894,222000,-45.79365158081055
1720976904.5331423,223200,-39.269840240478516
1720977016.8567898,224400,-42.17460250854492
1720977485.3754058,229200,-45.68254089355469
1720977596.946077,230400,-31.66666603088379
1720977715.7283702,231600,-40.9523811340332
1720978514.3727086,240000,-38.06349182128906
1720978837.8022406,243600,-43.33333206176758
1720978949.2387328,244800,-17.650793075561523
1720979056.4413004,246000,-11.476190567016602
1720979163.4723508,247200,-27.190475463867188
1720979377.3801827,249600,-25.174602508544922
1720979815.5594172,254400,-42.095237731933594
1720980045.16407,256800,-42.96825408935547
1720980263.567055,259200,-44.06349182128906
1720980696.192309,264000,-46.03174591064453
1720980800.322687,265200,-42.5396842956543
1720980893.3134882,266400,-16.603174209594727
1720981203.590671,270000,-40.25396728515625
1720981722.8697393,276000,-29.190475463867188
1720982840.3437755,288000,-43.82539749145508
1720983068.4797227,290400,-45.42856979370117
1720983408.5826468,294000,-43.158729553222656
1720983528.9567347,295200,-42.42856979370117
1720983644.2702653,296400,-32.349205017089844
1720984587.432988,306000,-40.36507797241211
1720985066.7713597,310800,-23.460317611694336
1720985186.5392528,312000,-45.158729553222656
1720985307.4265323,313200,-25.41269874572754
1720986623.4763527,326400,-27.920635223388672
1720986979.8564804,330000,-43.841270446777344
1720987223.964604,332400,-35.42856979370117
1720987466.7087278,334800,-19.063491821289062
1720987707.500075,337200,-42.380950927734375
1720987936.425326,339600,-38.47618865966797
1720988049.550882,340800,-30.4761905670166
1720988271.8554091,343200,-30.58730125427246
1720988613.7373781,346800,-33.9523811340332
1720988835.2497325,349200,-41.0
1720989443.7021298,355200,-43.80952453613281
1720989561.795354,356400,-33.85714340209961
1720989672.8726225,357600,-38.63492202758789
1720989786.3751569,358800,-43.82539749145508
1720990762.3310885,368400,-29.793651580810547
1720990991.9295614,370800,-43.63492202758789
1720991457.464461,375600,-15.142857551574707
1720991938.6235178,380400,-22.365079879760742
1720992181.6142502,382800,-18.238094329833984
1720992301.9528105,384000,-45.92063522338867
1720992647.4101868,387600,-42.238094329833984
1720994366.7092273,405600,-39.619049072265625
1720994486.8497283,406800,-23.984127044677734
1720995089.69737,412800,-45.33333206176758
1720995326.200818,415200,-27.936508178710938
1720995441.4525075,416400,-32.17460250854492
1720996162.0356832,423600,-42.4603157043457
1720996405.5261095,426000,-44.158729553222656
1720996879.1000695,430800,-17.539682388305664
1720997340.1658537,435600,-29.952381134033203
1720997456.3292708,436800,-31.603174209594727
1720997566.540359,438000,-30.126983642578125
1720997678.7631695,439200,-43.80952453613281
1720997794.0232067,440400,-45.0
1720997904.187652,441600,-44.28571319580078
1720999219.5726206,454800,-25.873016357421875
1721000183.1508749,464400,-46.88888931274414
1721000671.7758715,469200,-27.77777862548828
1721000915.2722223,471600,-44.68254089355469
1721001160.9763503,474000,-40.238094329833984
1721001517.7616289,477600,-36.126983642578125
1721002067.453268,483600,-24.650793075561523
1721002306.1023142,486000,-29.66666603088379
1721002907.6379871,492000,-45.126983642578125
1721003384.4408574,496800,-45.20634841918945
1721003505.5654836,498000,-32.619049072265625
1721003627.2582736,499200,-45.730159759521484
1721003991.6606402,502800,-37.82539749145508
1721004354.5497859,506400,-20.460317611694336
1721004476.2974775,507600,-36.47618865966797
1721004835.09565,511200,-42.68254089355469
1721004957.3236299,512400,-34.79365158081055
1721005421.2718203,517200,-19.650793075561523
1721006009.2401533,523200,-36.015872955322266
1721006125.8590117,524400,-31.619047164916992
1721006239.235761,525600,-42.85714340209961
1721006446.7708235,528000,-45.92063522338867
1721006661.0472367,530400,-27.920635223388672
1721006869.0549624,532800,-43.55555725097656
1721006982.5355449,534000,-29.396825790405273
1721007208.245927,536400,-36.85714340209961
1721007681.519296,541200,-45.42856979370117
1721007910.9669132,543600,-32.39682388305664
1721008390.3366976,548400,-21.285715103149414
1721008857.3389685,553200,-24.285715103149414
1721008968.029188,554400,-46.587303161621094
1721009431.441255,559200,-45.47618865966797
1721009543.9803848,560400,-46.492061614990234
1721009785.258237,562800,-29.047618865966797
1721010016.0912426,565200,-25.793651580810547
1721010472.1520667,570000,-35.74603271484375
1721010589.1316738,571200,-37.31745910644531
1721010932.7048151,574800,-43.74603271484375
1721011158.9593742,577200,-22.41269874572754
1721011265.559122,578400,-37.44444274902344
1721011505.6647687,580800,-26.365079879760742
1721011610.8503544,582000,-13.428571701049805
1721011959.3806314,585600,-21.22222137451172
1721012075.0613077,586800,-44.4603157043457
1721012193.8517823,588000,-37.761905670166016
1721012431.6352592,590400,-28.33333396911621
1721012781.6355288,594000,-31.190475463867188
1721013235.5420105,598800,-34.77777862548828
1721013698.6965573,603600,-29.460317611694336
1721013820.2486823,604800,-17.285715103149414
1721014494.1037316,612000,-31.095237731933594
1721014597.458189,613200,-15.698412895202637
1721014694.5431223,614400,-46.5396842956543
1721014796.1585293,615600,-27.904762268066406
1721014910.8775887,616800,-29.047618865966797
1721015020.4711342,618000,-14.412698745727539
1721015347.6669724,621600,-15.460317611694336
1721015455.5712464,622800,-19.428571701049805
1721015564.6477377,624000,-44.63492202758789
1721017171.7655158,640800,-30.015872955322266
1721017292.0134938,642000,-26.96825408935547
1721017528.282353,644400,-30.0
1721017639.592989,645600,-46.36507797241211
1721017757.4967434,646800,-28.0
1721017993.9068675,649200,-45.761905670166016
1721018230.327318,651600,-35.5396842956543
1721018469.8274457,654000,-24.365079879760742
1721018694.383205,656400,-41.57143020629883
1721018810.6350346,657600,-45.93650817871094
1721019142.4466178,661200,-40.095237731933594
1721019359.0954988,663600,-27.41269874572754
1721019710.0138688,667200,-44.66666793823242
1721019827.126574,668400,-45.33333206176758
1721020507.7040648,675600,-33.492061614990234
1721020603.8487253,676800,-30.5238094329834
1721020716.356708,678000,-32.66666793823242
1721021179.0387404,682800,-45.19047546386719
1721021485.6222656,686400,-43.158729553222656
1721021707.6272855,688800,-30.33333396911621
1721022041.468156,692400,-14.44444465637207
1721022464.0474417,697200,-34.095237731933594
1721022900.2364843,702000,-37.79365158081055
1721023018.163088,703200,-46.9523811340332
1721023370.3899071,706800,-17.96825408935547
1721023603.1965113,709200,-42.650794982910156
1721023717.4608243,710400,-32.55555725097656
1721024071.2267182,714000,-44.19047546386719
1721024303.8443635,716400,-43.11111068725586
1721024534.16401,718800,-29.841270446777344
1721024649.9067905,720000,-23.73015785217285
1721025008.326371,723600,-28.4761905670166
1721025127.5185828,724800,-45.03174591064453
1721025735.744366,730800,-32.80952453613281
1721026346.4034421,736800,-40.31745910644531
1721026462.343151,738000,-38.74603271484375
1721026694.864396,740400,-33.30158615112305
1721027177.6474895,745200,-33.587303161621094
1721027395.3678927,747600,-27.507936477661133
1721027514.2475638,748800,-44.650794982910156
1721027867.8752358,752400,-37.238094329833984
1721028102.1534805,754800,-27.047618865966797
1721028223.625545,756000,-21.984127044677734
1721028704.8657913,760800,-38.93650817871094
1721029170.9790506,765600,-43.841270446777344
1721029532.2592258,769200,-35.66666793823242
1721029646.4430149,770400,-22.253969192504883
1721029765.15517,771600,-18.634920120239258
1721029871.3644388,772800,-44.57143020629883
1721029976.6501617,774000,-46.28571319580078
1721030569.2090704,780000,-33.57143020629883
1721030812.01774,782400,-44.82539749145508
1721030934.547144,783600,-19.158729553222656
1721031185.3051236,786000,-28.77777862548828
1721031304.1626768,787200,-25.063491821289062
1721031662.3181877,790800,-20.603174209594727
1721031891.1408377,793200,-17.126983642578125
1721032712.6054928,801600,-18.30158805847168
1721033076.982634,805200,-45.39682388305664
1721033669.1655269,811200,-19.761905670166016
1721033765.2784424,812400,-21.063491821289062
1721034244.1416051,817200,-20.380952835083008
1721034595.1098723,820800,-46.06349182128906
1721034704.446708,822000,-30.603174209594727
1721035053.4513402,825600,-23.603174209594727
1721035602.4549031,831600,-28.349206924438477
1721035831.2294106,834000,-32.0476188659668
1721036044.972251,836400,-23.126983642578125
1721036158.507577,837600,-29.634920120239258
1721036375.3120852,840000,-39.06349182128906
1721036701.5529668,843600,-23.619047164916992
1721036812.8526225,844800,-24.507936477661133
1721037042.602662,847200,-13.857142448425293
1721037598.970609,853200,-27.746030807495117
1721037813.9437637,855600,-42.82539749145508
1721038156.7493472,859200,-24.015872955322266
1721038387.7819967,861600,-29.66666603088379
1721038721.047592,865200,-40.07936477661133
1721038833.334084,866400,-28.634920120239258
1721039053.8565226,868800,-40.492061614990234
1721039285.8870704,871200,-40.25396728515625
1721039401.0933504,872400,-24.603174209594727
1721039634.1887126,874800,-29.714284896850586
1721039755.5171258,876000,-18.44444465637207
1721039998.7227383,878400,-23.984127044677734
1721040122.0592678,879600,-43.47618865966797
1721040243.8383496,880800,-23.253969192504883
1721040853.481798,886800,-30.714284896850586
1721041331.1991303,891600,-45.93650817871094
1721041558.1987898,894000,-32.095237731933594
1721042961.4434702,908400,-24.73015785217285
1721043203.8663394,910800,-37.873016357421875
1721043905.8679957,918000,-44.380950927734375
1721044027.7035463,919200,-18.634920120239258
1721044362.508487,922800,-23.349206924438477
1721044475.9653955,924000,-20.571428298950195
1721044834.1642215,927600,-45.71428680419922
1721045201.986675,931200,-23.349206924438477
1721045320.2285168,932400,-27.793651580810547
1721045559.468969,934800,-30.22222137451172
1721045686.493318,936000,-29.682538986206055
1721045791.6512086,937200,-16.55555534362793
1721045897.5640635,938400,-23.746030807495117
1721046022.8623824,939600,-45.80952453613281
1721046754.8658586,946800,-39.412696838378906
1721047121.9169483,950400,-20.206348419189453
1721048674.0254846,966000,-33.93650817871094
1721048780.2776537,967200,-46.06349182128906
1721048885.3244457,968400,-44.55555725097656
1721049002.2406425,969600,-38.28571319580078
1721049344.9553645,973200,-27.984127044677734
1721050211.386254,982800,-31.952381134033203
1721050327.156995,984000,-44.71428680419922
1721051252.071887,993600,-42.28571319580078
1721051342.6233664,994800,-25.873016357421875
1721051796.9572399,999600,-23.047618865966797
1721051918.1839035,1000800,-46.96825408935547
1721052164.2862906,1003200,-25.41269874572754
1721052288.6014738,1004400,-44.57143020629883
1721052635.5015905,1008000,-48.33333206176758
1721052754.0315697,1009200,-23.793651580810547
1721053115.701807,1012800,-42.5396842956543
1721053356.8077557,1015200,-48.158729553222656
1721053949.2623992,1021200,-31.317461013793945
1721054072.4546618,1022400,-31.14285659790039
1721054426.903892,1026000,-32.31745910644531
1721054776.4844544,1029600,-36.79365158081055
1721055123.283103,1033200,-43.269840240478516
1721055358.9654992,1035600,-34.841270446777344
1721055711.0626159,1039200,-32.74603271484375
1721055823.2464862,1040400,-42.69841384887695
1721056290.9591544,1045200,-29.634920120239258
1721056410.092667,1046400,-26.714284896850586
1721057935.489563,1062000,-27.85714340209961
1721058184.9903119,1064400,-44.25396728515625
1721058647.044978,1069200,-44.20634841918945
1721058883.7345638,1071600,-25.619047164916992
1721059245.7345996,1075200,-36.22222137451172
1721059468.885613,1077600,-37.19047546386719
1721059583.1572227,1078800,-33.587303161621094
1721059932.2315445,1082400,-33.92063522338867
1721060043.3767242,1083600,-26.825397491455078
1721060628.9302125,1089600,-37.47618865966797
1721060750.7512844,1090800,-43.88888931274414
1721060970.6493692,1093200,-45.14285659790039
1721061089.211732,1094400,-41.74603271484375
1721061428.1464834,1098000,-30.206348419189453
1721061899.9447458,1102800,-45.03174591064453
1721062002.0246377,1104000,-47.42856979370117
1721062208.8775175,1106400,-45.507938385009766
1721063024.0544016,1114800,-31.238094329833984
1721063262.3797703,1117200,-25.26984214782715
1721063375.0989573,1118400,-45.9523811340332
1721063486.32336,1119600,-32.60317611694336
1721063820.1016788,1123200,-46.79365158081055
1721064271.6231549,1128000,-23.349206924438477
1721064508.311592,1130400,-32.507938385009766
1721064616.7343936,1131600,-46.095237731933594
1721064935.346847,1135200,-24.33333396911621
1721065406.4359944,1140000,-32.20634841918945
1721065769.5844707,1143600,-26.69841194152832
1721066091.2909207,1147200,-35.9523811340332
1721066629.810809,1153200,-37.71428680419922
1721066986.447218,1156800,-32.92063522338867
1721067221.2469957,1159200,-31.206348419189453
1721067458.3370986,1161600,-40.412696838378906
1721067570.106176,1162800,-45.9523811340332
1721068744.5808113,1174800,-50.126983642578125
1721068861.8373039,1176000,-23.0
1721069200.775014,1179600,-44.25396728515625
1721069683.6271439,1184400,-23.428571701049805
1721070162.5779965,1189200,-43.03174591064453
1721070393.6011608,1191600,-24.873016357421875
1721070620.1472468,1194000,-45.650794982910156
1721070862.0349228,1196400,-46.07936477661133
1721071095.5502162,1198800,-19.682538986206055
1721071207.2273834,1200000,-29.206348419189453
1721071563.7143083,1203600,-35.60317611694336
1721071688.132466,1204800,-46.66666793823242
1721071813.638752,1206000,-30.396825790405273
1721072053.5268636,1208400,-43.14285659790039
1721072653.9480708,1214400,-31.984127044677734
1721072896.531374,1216800,-15.65079402923584
1721073138.1103668,1219200,-43.79365158081055
1721073969.7122371,1227600,-34.92063522338867
1721074418.4024024,1232400,-26.761905670166016
1721074663.5664725,1234800,-21.26984214782715
1721074783.269362,1236000,-36.0476188659668
1721075509.2862704,1243200,-45.07936477661133
1721075627.9675384,1244400,-25.14285659790039
1721075753.3859503,1245600,-40.96825408935547
1721075878.6438854,1246800,-42.93650817871094
1721076005.5870643,1248000,-22.26984214782715
1721076478.4169204,1252800,-40.650794982910156
1721076826.7261047,1256400,-38.52381134033203
1721078034.782992,1268400,-32.68254089355469
1721078273.4441757,1270800,-29.206348419189453
1721078389.5129898,1272000,-45.47618865966797
1721078493.4701972,1273200,-44.63492202758789
1721078718.9703457,1275600,-25.77777862548828
1721079062.3134093,1279200,-47.492061614990234
1721079304.289829,1281600,-16.079364776611328
1721079546.8392801,1284000,-31.26984214782715
1721079668.528126,1285200,-27.22222137451172
1721079791.4784653,1286400,-32.63492202758789
1721079907.3322017,1287600,-41.03174591064453
1721080013.9570057,1288800,-28.22222137451172
1721080113.0352483,1290000,-45.06349182128906
1721080424.6023526,1293600,-24.30158805847168
1721080737.057598,1297200,-40.69841384887695
1721080968.252449,1299600,-34.0
1721081307.5593984,1303200,-44.650794982910156
1721081409.821666,1304400,-36.63492202758789
1721081528.352399,1305600,-33.380950927734375
1721082000.9267626,1310400,-20.77777862548828
1721082817.3324745,1318800,-42.39682388305664
1721083052.7593267,1321200,-42.5396842956543
1721083289.7207355,1323600,-28.603174209594727
1721083406.0886605,1324800,-30.714284896850586
1721083524.3930328,1326000,-46.650794982910156
1721083874.0638125,1329600,-19.396825790405273
1721084112.34391,1332000,-40.93650817871094
1721084334.9000633,1334400,-40.44444274902344
1721084449.0725718,1335600,-33.507938385009766
1721084687.9878566,1338000,-42.19047546386719
1721085287.6042469,1344000,-46.238094329833984
1721085516.7722576,1346400,-22.22222137451172
1721085631.2301817,1347600,-31.603174209594727
1721085961.0674713,1351200,-27.809524536132812
1721086067.8226464,1352400,-24.460317611694336
1721086283.6516445,1354800,-34.412696838378906
1721086398.6842654,1356000,-46.238094329833984
1721086721.7333415,1359600,-34.238094329833984
1721086956.580304,1362000,-41.269840240478516
1721087190.9475024,1364400,-39.55555725097656
1721087524.8518476,1368000,-29.174602508544922
1721088284.876089,1376400,-29.73015785217285
1721088509.1389496,1378800,-22.809524536132812
1721088743.5564847,1381200,-45.650794982910156
1721088857.2801037,1382400,-20.85714340209961
1721088975.888762,1383600,-30.66666603088379
1721089890.1729105,1393200,-25.238094329833984
1721090112.0028188,1395600,-41.11111068725586
1721090333.175836,1398000,-28.58730125427246
1721090662.4389012,1401600,-31.714284896850586
1721091350.0227153,1408800,-45.380950927734375
1721091469.713139,1410000,-18.492063522338867
1721091698.2803593,1412400,-29.11111068725586
1721091816.3110814,1413600,-44.158729553222656
1721091933.5186746,1414800,-37.4603157043457
1721092400.3176906,1419600,-46.42856979370117
1721092617.6894586,1422000,-46.42856979370117
1721092831.3386145,1424400,-46.5396842956543
1721093165.1032922,1428000,-45.507938385009766
1721093281.7737968,1429200,-41.77777862548828
1721093617.8496532,1432800,-38.4603157043457
1721093731.3466637,1434000,-47.28571319580078
1721094056.822811,1437600,-29.428571701049805
1721094932.5063944,1447200,-43.349205017089844
1721095051.5820944,1448400,-35.63492202758789
1721095170.8790896,1449600,-44.984127044677734
1721095884.4763894,1456800,-46.412696838378906
1721096007.6905394,1458000,-18.936508178710938
1721096478.9330342,1462800,-29.682538986206055
1721097066.4856603,1468800,-45.841270446777344
1721097302.8636162,1471200,-42.79365158081055
1721097766.2097182,1476000,-45.52381134033203
1721098116.580679,1479600,-31.174602508544922
1721098814.555667,1486800,-48.20634841918945
1721099048.3480625,1489200,-48.55555725097656
1721099523.1794512,1494000,-39.60317611694336
1721099764.7373166,1496400,-48.66666793823242
1721100123.667759,1500000,-47.47618865966797
1721100241.8684227,1501200,-45.33333206176758
1721100358.0419495,1502400,-49.492061614990234
1721100469.5113482,1503600,-48.761905670166016
1721100687.0079772,1506000,-18.492063522338867
