Wall time,Step,Value
1721805698.6149688,6000,-18.31944465637207
1721807270.1452653,18000,-28.68055534362793
1721807418.7463274,19200,-22.421297073364258
1721807878.7316668,22800,-39.33333206176758
1721808031.983299,24000,-17.729700088500977
1721808529.4932716,27600,-20.447221755981445
1721809202.6947079,32400,-13.074999809265137
1721809374.1665282,33600,-12.950396537780762
1721811449.7179513,49200,-12.51388931274414
1721812574.802426,57600,-12.88611125946045
1721812736.0329432,58800,-22.35069465637207
1721812901.113759,60000,-29.057870864868164
1721813750.0760276,66000,-17.76041603088379
1721815082.7405064,75600,-20.200397491455078
1721815249.2494109,76800,-21.132408142089844
1721815756.302635,80400,-22.935184478759766
1721815932.9360232,81600,-21.726852416992188
1721816449.1765606,85200,-21.09508514404297
1721816615.8846629,86400,-22.1027774810791
1721817653.0824535,93600,-16.94444465637207
1721818508.5748842,99600,-16.90972137451172
1721819712.728742,108000,-12.77170181274414
1721821387.5758612,120000,-19.559722900390625
1721822027.126806,124800,-18.488889694213867
1721822513.7089543,128400,-16.949787139892578
1721822673.954357,129600,-18.86979103088379
1721824080.6564736,140400,-19.41805648803711
1721824849.228046,146400,-18.51215362548828
1721825433.7067668,151200,-19.61296272277832
1721825574.3181105,152400,-20.08333396911621
1721825859.4351356,154800,-22.97222137451172
1721826164.9584494,157200,-21.059829711914062
1721827082.739702,164400,-26.279321670532227
1721827234.5216105,165600,-20.84288215637207
1721828378.6347888,174000,-17.823232650756836
1721828715.3302605,176400,-16.105770111083984
1721828883.155588,177600,-15.19357681274414
1721829389.0221987,181200,-16.979938507080078
1721830569.3065326,189600,-22.685606002807617
1721831065.1759043,193200,-18.477563858032227
1721831394.9318714,195600,-12.88888931274414
1721831727.9627798,198000,-22.98611068725586
1721832886.719425,206400,-17.42424201965332
1721833043.4829693,207600,-18.859127044677734
1721833854.7414026,213600,-17.546297073364258
1721835026.5555778,222000,-17.84722137451172
1721835193.4170237,223200,-17.65277862548828
1721835366.1067266,224400,-20.183530807495117
1721836052.3185422,229200,-17.94097137451172
1721836223.0906456,230400,-18.908729553222656
1721836386.3944638,231600,-12.623366355895996
1721837543.2003956,240000,-20.772727966308594
