Wall time,Step,Value
1721805698.6151476,6000,23.35714340209961
1721807270.145506,18000,32.900001525878906
1721807418.7465081,19200,26.16666603088379
1721807878.731774,22800,44.0
1721808031.983553,24000,20.923076629638672
1721808529.49338,27600,23.899999618530273
1721809202.6948113,32400,15.5
1721809374.166622,33600,15.785714149475098
1721811449.7182128,49200,15.0
1721812574.8026357,57600,15.399999618530273
1721812736.0330508,58800,26.0
1721812901.1139636,60000,35.16666793823242
1721813750.0762224,66000,22.0
1721815082.7407138,75600,23.14285659790039
1721815249.2495637,76800,25.66666603088379
1721815756.3028295,80400,26.83333396911621
1721815932.9362495,81600,26.66666603088379
1721816449.1766672,85200,26.846153259277344
1721816615.8848999,86400,28.066667556762695
1721817653.0825722,93600,22.0
1721818508.574994,99600,22.700000762939453
1721819712.729008,108000,17.8125
1721821387.5761232,120000,24.899999618530273
1721822027.1270487,124800,22.066667556762695
1721822513.7091966,128400,20.384614944458008
1721822673.9546218,129600,22.75
1721824080.6565952,140400,23.0
1721824849.228134,146400,21.75
1721825433.706974,151200,22.866666793823242
1721825574.3182166,152400,23.625
1721825859.435396,154800,27.25
1721826164.9585814,157200,23.923076629638672
1721827082.7398586,164400,30.0
1721827234.5216982,165600,24.4375
1721828378.6348834,174000,21.0
1721828715.3303504,176400,19.153846740722656
1721828883.1558595,177600,18.25
1721829389.022301,181200,20.22222137451172
1721830569.3067443,189600,27.090909957885742
1721831065.1761866,193200,21.846153259277344
1721831394.9319725,195600,15.11111068725586
1721831727.9629593,198000,28.200000762939453
1721832886.7195153,206400,21.909090042114258
1721833043.483188,207600,23.571428298950195
1721833854.741624,213600,22.08333396911621
1721835026.5558627,222000,24.0
1721835193.4173067,223200,23.58333396911621
1721835366.1069345,224400,27.285715103149414
1721836052.3187053,229200,24.0
1721836223.090768,230400,25.14285659790039
1721836386.39468,231600,17.294116973876953
1721837543.2005043,240000,27.272727966308594
1721837994.3144143,243600,20.35714340209961
1721838155.7154021,244800,23.25
1721838322.407856,246000,23.384614944458008
1721838488.5401833,247200,14.75
1721838796.1372123,249600,17.133333206176758
1721839431.1951928,254400,26.363636016845703
1721839738.7776432,256800,32.6363639831543
1721840055.5360606,259200,18.66666603088379
1721840842.6109972,265200,19.83333396911621
1721841000.864466,266400,16.636363983154297
1721841459.308519,270000,14.25
1721842257.7563689,276000,24.399999618530273
1721844643.3992555,294000,25.83333396911621
1721844798.9334807,295200,11.285714149475098
1721844952.8288643,296400,22.071428298950195
1721846843.5952215,310800,19.22222137451172
1721846985.300879,312000,30.875
1721847123.949082,313200,17.5
1721848809.9344082,326400,24.363636016845703
1721849293.2980978,330000,22.769229888916016
1721849611.5722275,332400,23.5
1721849920.420319,334800,19.090909957885742
1721850571.7090833,339600,22.9375
1721851076.5390983,343200,17.545454025268555
1721851574.5256956,346800,19.909090042114258
1721851909.2505872,349200,20.08333396911621
1721852743.7820895,355200,17.071428298950195
1721853067.4111612,357600,16.63157844543457
1721853233.7159607,358800,16.923076629638672
1721854563.0030074,368400,19.235294342041016
1721854896.4465258,370800,14.800000190734863
1721855499.0403595,375600,22.4375
1721856126.0162516,380400,16.100000381469727
1721856445.184452,382800,20.11111068725586
1721856600.3282814,384000,15.647058486938477
1721857072.4721603,387600,21.727272033691406
1721859366.7207427,405600,19.64285659790039
1721859520.6358714,406800,17.799999237060547
1721860310.0851753,412800,18.33333396911621
1721860627.742678,415200,21.866666793823242
1721860789.1119404,416400,19.461538314819336
1721861776.3393621,423600,18.399999618530273
1721862102.3047695,426000,15.666666984558105
1721862759.43757,430800,19.25
1721863732.9446795,438000,32.20000076293945
1721863888.5384548,439200,17.785715103149414
1721864053.5082598,440400,20.200000762939453
1721864204.7940097,441600,22.047618865966797
1721866014.857208,454800,18.66666603088379
1721867317.9169247,464400,14.466666221618652
1721868013.9295042,469200,13.428571701049805
1721868350.0825155,471600,24.299999237060547
1721869185.1242814,477600,23.214284896850586
1721870015.5387146,483600,17.81818199157715
1721870343.8565075,486000,30.5
1721871185.2221687,492000,18.090909957885742
1721872124.3118303,499200,10.916666984558105
1721873129.3303003,506400,21.399999618530273
1721873286.1827078,507600,22.157894134521484
1721873941.0085318,512400,22.64285659790039
1721875519.6029968,524400,16.75
