Wall time,Step,Value
1719599969.5613089,1200,11.199999809265137
1719600074.134857,2400,8.142857551574707
1719600183.0273664,3600,6.666666507720947
1719600290.911818,4800,8.285714149475098
1719600391.8118145,6000,8.185185432434082
1719600485.5634632,7200,7.59375
1719600582.8679972,8400,9.631579399108887
1719600688.3818367,9600,7.470588207244873
1719600791.0906649,10800,10.966666221618652
1719600895.4391048,12000,8.366666793823242
1719601000.227565,13200,10.590909004211426
1719601088.3921475,14400,10.0
1719601189.2277026,15600,10.526315689086914
1719601284.6150002,16800,10.52173900604248
1719601381.0285695,18000,7.181818008422852
1719601476.7566261,19200,12.608695983886719
1719601580.22979,20400,9.545454978942871
1719601683.366759,21600,7.809523582458496
1719601788.1993487,22800,7.041666507720947
1719601891.8368385,24000,8.947368621826172
1719601995.1046643,25200,7.090909004211426
1719602092.932867,26400,7.461538314819336
1719602198.8983634,27600,9.322580337524414
1719602299.504031,28800,8.69444465637207
1719602399.1561978,30000,7.785714149475098
1719602502.6481307,31200,9.454545021057129
1719602604.5241523,32400,7.047618865966797
1719602711.0345378,33600,9.482758522033691
1719602813.2318873,34800,6.166666507720947
1719602919.0148463,36000,8.46875
1719603024.8191276,37200,7.952381134033203
1719603128.3243692,38400,7.135135173797607
1719603231.9204745,39600,7.333333492279053
1719603336.6859086,40800,8.891891479492188
1719603445.0356107,42000,6.102564334869385
1719603550.8778448,43200,6.60606050491333
1719603650.6231644,44400,6.702702522277832
1719603758.583144,45600,6.142857074737549
1719603857.51751,46800,4.25
1719603963.199786,48000,5.920000076293945
1719604070.3545704,49200,7.465116500854492
1719604175.7841792,50400,6.8222222328186035
1719604285.625749,51600,4.909090995788574
1719604395.522175,52800,5.534883499145508
1719604499.901783,54000,4.844444274902344
1719604603.1948946,55200,4.933333396911621
1719604708.9006226,56400,4.958333492279053
1719604819.044833,57600,5.2093024253845215
1719604929.0460231,58800,4.313725471496582
1719605038.081297,60000,5.083333492279053
1719605142.6616435,61200,5.589285850524902
1719605247.715023,62400,4.671641826629639
1719605360.732562,63600,5.8125
1719605470.0275238,64800,5.034482955932617
1719605578.797075,66000,3.18461537361145
1719605688.0313165,67200,4.676470756530762
1719605804.6142907,68400,3.426229476928711
