Wall time,Step,Value
1721666107.203133,1200,-22.05555534362793
1721666314.681595,2400,-25.22222137451172
1721666520.086435,3600,-8.722222328186035
1721666726.5124266,4800,-11.125
1721666925.34147,6000,-6.0
1721667111.6820316,7200,-8.458333015441895
1721667296.2858145,8400,-10.847222328186035
1721667480.602556,9600,-9.416666984558105
1721667664.554088,10800,-13.125
1721667850.7574313,12000,-19.5
1721668037.356679,13200,-9.68055534362793
1721668235.258495,14400,-12.222222328186035
1721668455.3557563,15600,-14.333333015441895
1721668667.5201893,16800,-10.55555534362793
1721668890.7969468,18000,-10.777777671813965
1721669125.9831614,19200,-12.26388931274414
1721669355.0395782,20400,-10.583333015441895
1721669592.0694244,21600,-7.277777671813965
1721669825.5074933,22800,-6.43055534362793
1721670065.0589094,24000,-13.833333015441895
1721670306.0180104,25200,-13.347222328186035
1721670554.3294683,26400,-8.30555534362793
1721670791.281683,27600,-7.81944465637207
1721671027.6745832,28800,-4.902777671813965
1721671267.2732842,30000,-7.19444465637207
1721671509.1990805,31200,-5.43055534362793
1721671749.047612,32400,-3.8888888359069824
1721671989.278652,33600,-7.791666507720947
1721672232.7723596,34800,-2.7361111640930176
1721672478.5634928,36000,-3.0416667461395264
1721672730.2799232,37200,-3.902777671813965
1721672970.7844083,38400,-4.277777671813965
1721673220.1840014,39600,-7.375
1721673483.85454,40800,-1.7916666269302368
1721673740.1506925,42000,-3.875
1721674005.4373865,43200,-3.152777671813965
1721674268.2442572,44400,-1.5416666269302368
1721674524.4428933,45600,-2.4583332538604736
1721674784.5609803,46800,-2.0
1721675036.8513334,48000,-2.2083332538604736
1721675299.9423535,49200,-3.222222328186035
1721675560.404915,50400,-4.277777671813965
1721675806.9210498,51600,-4.875
1721676056.9149752,52800,-11.708333015441895
1721676315.860855,54000,-5.861111164093018
1721676576.3005707,55200,-3.5
1721676826.982402,56400,-5.68055534362793
1721677063.8930023,57600,-6.25
1721677329.5321531,58800,-2.847222328186035
1721677598.0861764,60000,-3.4166667461395264
1721677862.3485177,61200,-3.847222328186035
1721678113.01766,62400,-8.56944465637207
1721678373.9741127,63600,-2.1111111640930176
1721678625.7393842,64800,-5.277777671813965
1721678890.7995331,66000,-5.597222328186035
1721679168.9248843,67200,-7.361111164093018
1721679435.767863,68400,-3.4583332538604736
1721679700.970229,69600,-3.930555582046509
1721679965.4411306,70800,-1.8055555820465088
1721680218.2226617,72000,-2.5833332538604736
1721680470.8381379,73200,-6.111111164093018
1721680722.8076632,74400,-2.097222328186035
1721680982.40795,75600,-3.1111111640930176
1721681255.2880452,76800,-3.375
1721681523.593285,78000,-3.222222328186035
1721681785.6009538,79200,-2.152777671813965
1721682062.2118883,80400,-2.6111111640930176
1721682339.422394,81600,-6.68055534362793
1721682612.0787463,82800,-3.8333332538604736
1721682884.509741,84000,-2.277777671813965
1721683169.055192,85200,-8.527777671813965
1721683448.847264,86400,-2.5416667461395264
1721683725.330186,87600,-2.194444417953491
1721684005.67182,88800,-3.8333332538604736
1721684278.1264534,90000,-4.375
1721684553.8431916,91200,-1.8611111640930176
1721684821.1525123,92400,-2.2638888359069824
1721685091.5421183,93600,-2.125
1721685359.8887992,94800,-8.68055534362793
1721685626.4769359,96000,-2.625
1721685893.712943,97200,-5.263888835906982
1721686172.73767,98400,-3.75
1721686448.2936034,99600,-2.5833332538604736
1721686722.7676067,100800,-3.1666667461395264
1721686989.6380816,102000,-4.5
1721687262.1322308,103200,-4.236111164093018
1721687527.7990277,104400,-2.8888888359069824
1721687795.9904249,105600,-2.597222328186035
1721688066.3036194,106800,-2.75
1721688345.979056,108000,-1.2777777910232544
1721688623.7659874,109200,-2.444444417953491
1721688903.4812295,110400,-2.180555582046509
1721689173.6846383,111600,-2.125
1721689448.9892285,112800,-1.9444444179534912
1721689716.18223,114000,-2.4583332538604736
1721689985.2531888,115200,-4.583333492279053
1721690256.4766786,116400,-2.7361111640930176
1721690529.8554757,117600,-4.527777671813965
1721690811.148016,118800,-6.527777671813965
1721691091.2933025,120000,-2.1388888359069824
1721691375.6795778,121200,-1.8888888359069824
1721691658.3170512,122400,-4.81944465637207
1721691950.7425637,123600,-1.6666666269302368
1721692242.2229896,124800,-1.6111111640930176
1721692515.222945,126000,-3.152777671813965
1721692790.5933867,127200,-3.3611111640930176
1721693073.5480335,128400,-1.7361111640930176
1721693343.7075708,129600,-4.291666507720947
1721693613.2929256,130800,-2.0
1721693876.8558643,132000,-5.43055534362793
1721694142.4894521,133200,-1.4027777910232544
1721694411.750994,134400,-2.7361111640930176
1721694680.8949997,135600,-6.527777671813965
1721694945.2215335,136800,-2.1388888359069824
1721695217.2049332,138000,-2.694444417953491
1721695493.3520446,139200,-2.847222328186035
1721695765.07919,140400,-1.4583333730697632
1721696041.5588133,141600,-1.1388888359069824
1721696321.9711213,142800,-2.2638888359069824
1721696599.0968122,144000,-2.375
1721696869.6513891,145200,-3.0
1721697143.6082265,146400,-3.2361111640930176
1721697414.4150608,147600,-2.444444417953491
1721697676.0913768,148800,-1.9027777910232544
1721697942.8816793,150000,-4.597222328186035
1721698206.24468,151200,-2.222222328186035
1721698472.3226507,152400,-4.527777671813965
1721698740.4345534,153600,-1.8194444179534912
1721699004.9227474,154800,-8.333333015441895
1721699277.4016423,156000,-2.652777671813965
1721699557.3561995,157200,-3.2638888359069824
1721699832.192832,158400,-2.097222328186035
1721700111.5468895,159600,-2.2638888359069824
1721700400.282713,160800,-1.4861111640930176
1721700685.626495,162000,-1.4027777910232544
1721700968.83877,163200,-2.180555582046509
1721701252.419815,164400,-5.68055534362793
1721701543.4229043,165600,-2.055555582046509
1721701835.0304456,166800,-1.8333333730697632
1721702122.5237637,168000,-1.3611111640930176
1721702409.7875717,169200,-3.222222328186035
1721702690.704773,170400,-2.652777671813965
1721702952.7172709,171600,-3.0
1721703221.0330544,172800,-2.3611111640930176
1721703482.003214,174000,-2.194444417953491
1721703750.700082,175200,-2.902777671813965
1721704001.374486,176400,-3.2083332538604736
1721704246.8813198,177600,-1.7916666269302368
1721704492.1101987,178800,-3.6388888359069824
1721704753.5178025,180000,-7.208333492279053
1721705011.868351,181200,-1.5694444179534912
1721705267.974271,182400,-2.8333332538604736
1721705527.7376955,183600,-2.680555582046509
1721705783.3538866,184800,-3.4166667461395264
1721706063.0278227,186000,-3.402777671813965
1721706325.0729873,187200,-2.8333332538604736
1721706591.0564888,188400,-2.652777671813965
1721706855.6982417,189600,-1.8611111640930176
1721707125.1710103,190800,-2.6388888359069824
1721707391.474787,192000,-1.875
1721707650.4019344,193200,-2.680555582046509
1721707922.8630939,194400,-2.4583332538604736
1721708178.2141657,195600,-3.5
1721708443.532017,196800,-2.277777671813965
1721708717.9355288,198000,-2.7638888359069824
1721708989.2500837,199200,-2.6388888359069824
1721709258.6916604,200400,-4.30555534362793
1721709520.5501072,201600,-4.097222328186035
1721709779.9543226,202800,-2.6111111640930176
1721710042.7527864,204000,-2.444444417953491
1721710308.187942,205200,-1.8333333730697632
1721710564.2842777,206400,-4.56944465637207
1721710832.2651062,207600,-4.138888835906982
1721711097.701516,208800,-1.875
1721711352.130098,210000,-3.3888888359069824
1721711617.466808,211200,-2.777777671813965
1721711869.9204845,212400,-2.8611111640930176
1721712118.2436304,213600,-1.6666666269302368
1721712382.2679286,214800,-1.625
1721712641.779618,216000,-2.9583332538604736
1721712892.844043,217200,-2.7083332538604736
1721713156.8598971,218400,-1.7361111640930176
1721713425.2833712,219600,-1.4583333730697632
1721713690.7731123,220800,-2.1388888359069824
1721713960.1653054,222000,-2.444444417953491
1721714219.2463431,223200,-2.4583332538604736
1721714484.4760003,224400,-1.5416666269302368
1721714745.6241941,225600,-5.222222328186035
1721715007.7286086,226800,-2.2638888359069824
1721715254.8215044,228000,-2.680555582046509
1721715526.9502082,229200,-2.680555582046509
1721715803.635801,230400,-2.222222328186035
1721716059.7025907,231600,-3.180555582046509
1721716333.7567804,232800,-3.805555582046509
1721716598.5721338,234000,-3.069444417953491
1721716867.3294675,235200,-1.8333333730697632
1721717130.4107764,236400,-2.375
1721717401.0300496,237600,-2.944444417953491
1721717660.7768228,238800,-2.0416667461395264
1721717933.0957797,240000,-4.80555534362793
1721718208.19244,241200,-1.6666666269302368
1721718477.8961465,242400,-2.0416667461395264
1721718751.9003036,243600,-1.625
1721719022.1688683,244800,-2.0416667461395264
1721719276.700841,246000,-6.06944465637207
1721719532.6084166,247200,-2.2083332538604736
1721719798.05614,248400,-1.7916666269302368
1721720063.9818804,249600,-4.152777671813965
1721720340.7157764,250800,-2.7361111640930176
1721720607.057151,252000,-1.6666666269302368
1721720884.7852616,253200,-2.1666667461395264
1721721170.2117298,254400,-2.8888888359069824
