Wall time,Step,Value
1722546614.5461898,1920,-11.466269493103027
1722546788.524786,3120,-14.534314155578613
1722546966.262762,4320,-2.8966667652130127
1722547146.2964134,5520,-2.8146135807037354
1722547325.5997553,6720,-4.9808430671691895
1722547511.8369138,7920,-5.322530746459961
1722547698.2990003,9120,-3.8409721851348877
1722547884.6338828,10320,-4.277777671813965
1722548059.8322427,11520,-9.344444274902344
1722548238.1458628,12720,-9.88725471496582
1722548418.1157928,13920,-8.78787899017334
1722548595.8206067,15120,-11.455246925354004
1722548776.6526523,16320,-10.757309913635254
1722548953.0112178,17520,-5.827020168304443
1722549123.9290013,18720,-10.04444408416748
1722549294.1613,19920,-8.613561630249023
1722549462.4334772,21120,-11.934721946716309
1722549622.43636,22320,-7.664682388305664
1722549780.4854782,23520,-12.5921049118042
1722549948.1192534,24720,-7.270254611968994
1722550108.899756,25920,-4.557748317718506
1722550279.7202327,27120,-11.978703498840332
1722550454.7711065,28320,-5.303030490875244
1722550625.1319878,29520,-10.153769493103027
1722550786.0735364,30720,-8.946078300476074
1722550956.1439292,31920,-11.469017028808594
1722551130.5693138,33120,-4.50694465637207
1722551302.9255188,34320,-6.856770992279053
1722551478.3376374,35520,-7.742063522338867
1722551654.620651,36720,-7.460470199584961
1722551833.2645557,37920,-8.857026100158691
1722552012.6251614,39120,-8.218518257141113
1722552189.0655699,40320,-8.73611068725586
1722552369.9361763,41520,-7.046717166900635
1722552549.135967,42720,-16.199073791503906
1722552728.127521,43920,-3.0684523582458496
1722552907.0350683,45120,-10.728535652160645
1722553089.1912544,46320,-3.3267974853515625
1722553266.0357928,47520,-16.209877014160156
1722553449.6387691,48720,-10.11111068725586
1722553630.9504042,49920,-13.0996732711792
1722553811.6536782,51120,-9.459722518920898
1722553993.0091403,52320,-7.316993236541748
1722554173.4664695,53520,-6.065476417541504
1722554356.354827,54720,-13.787036895751953
1722554527.715985,55920,-13.465277671813965
1722554711.2079487,57120,-13.003205299377441
1722554895.1450913,58320,-7.629860877990723
1722555073.752866,59520,-12.182291984558105
1722555259.2122984,60720,-7.250661373138428
1722555438.8138852,61920,-16.015872955322266
1722555616.851479,63120,-11.176281929016113
1722555794.2538745,64320,-10.987373352050781
1722555955.6048143,65520,-11.682869911193848
1722556123.331577,66720,-11.93055534362793
1722556299.3880646,67920,-5.066239356994629
1722556469.7648122,69120,-13.667593002319336
1722556649.5373912,70320,-9.690476417541504
1722556830.5352204,71520,-5.1288580894470215
1722557012.007931,72720,-6.867647171020508
1722557185.9295642,73920,-12.295454978942871
1722557362.188656,75120,-11.411805152893066
1722557542.505218,76320,-8.79897689819336
1722557710.4831948,77520,-7.16301155090332
1722557883.8710766,78720,-15.615278244018555
1722558053.706471,79920,-17.304292678833008
1722558229.3577683,81120,-8.93055534362793
1722558407.4140406,82320,-10.836111068725586
1722558584.5417302,83520,-7.246345043182373
1722558755.925697,84720,-6.59589958190918
1722558931.3947568,85920,-10.655863761901855
1722559099.5598962,87120,-8.88194465637207
1722559272.7258048,88320,-7.358187198638916
1722559443.4274046,89520,-11.369444847106934
1722559615.4523792,90720,-9.394965171813965
1722559785.4137554,91920,-7.1259260177612305
1722559959.198333,93120,-11.304487228393555
1722560136.5343204,94320,-6.062830924987793
1722560311.8190835,95520,-4.108134746551514
1722560479.6326048,96720,-6.6913580894470215
1722560649.423496,97920,-11.770467758178711
1722560813.5507782,99120,-10.968055725097656
1722560991.8430202,100320,-8.61111068725586
1722561166.3031986,101520,-9.482906341552734
1722561342.7042954,102720,-9.11203670501709
1722561516.8206935,103920,-7.178104400634766
1722561683.6533713,105120,-8.69444465637207
1722561857.7733388,106320,-7.899572849273682
