Wall time,Step,Value
1722546614.546453,1920,18.0
1722546788.5249074,3120,20.058822631835938
1722546966.2630424,4320,5.679999828338623
1722547146.2966228,5520,6.869565010070801
1722547325.5998578,6720,11.0
1722547511.8370245,7920,11.88888931274414
1722547698.2991126,9120,7.949999809265137
1722547884.6341481,10320,9.8125
1722548059.8324416,11520,15.733333587646484
1722548238.146041,12720,15.764705657958984
1722548418.1160579,13920,14.545454978942871
1722548595.8208675,15120,16.88888931274414
1722548776.6528878,16320,17.894737243652344
1722548953.011334,17520,11.545454978942871
1722549123.929108,18720,14.800000190734863
1722549294.161481,19920,11.588234901428223
1722549462.4337425,21120,18.350000381469727
1722549622.436521,22320,13.285714149475098
1722549780.4857533,23520,17.6842098236084
1722549948.1195166,24720,11.875
1722550108.8998485,25920,8.052631378173828
1722550279.7205257,27120,18.733333587646484
1722550454.7712116,28320,9.818181991577148
1722550625.132256,29520,14.5
1722550786.0737777,30720,12.647058486938477
1722550956.144196,31920,18.384614944458008
1722551130.569494,33120,8.916666984558105
1722551302.9256392,34320,10.125
1722551478.3377454,35520,13.285714149475098
1722551654.6207595,36720,13.307692527770996
1722551833.2647638,37920,12.0
1722552012.62535,39120,13.533333778381348
1722552189.065674,40320,13.909090995788574
1722552369.9362657,41520,11.454545021057129
1722552549.1362312,42720,23.799999237060547
1722552728.1277835,43920,6.857142925262451
1722552907.0353167,45120,15.909090995788574
1722553089.1913595,46320,6.588235378265381
1722553266.0360563,47520,23.66666603088379
1722553449.6389766,48720,15.285714149475098
1722553630.950551,49920,20.058822631835938
1722553811.6537857,51120,14.800000190734863
1722553993.0092323,52320,13.058823585510254
1722554173.4665742,53520,12.214285850524902
1722554356.3550873,54720,20.75
1722554527.7161045,55920,21.125
1722554711.2082129,57120,17.30769157409668
1722554895.14518,58320,12.949999809265137
1722555073.7530286,59520,18.6875
1722555259.212563,60720,11.571428298950195
1722555438.8141255,61920,24.85714340209961
1722555616.851583,63120,17.538461685180664
1722555794.2540543,64320,18.0
1722555955.6049294,65520,17.77777862548828
1722556123.3318439,66720,17.761905670166016
1722556299.3881533,67920,10.15384578704834
1722556469.7649233,69120,21.733333587646484
1722556649.53766,70320,15.333333015441895
1722556830.5354428,71520,10.5
1722557012.0081172,72720,12.647058486938477
1722557185.929736,73920,18.272727966308594
1722557362.1887424,75120,18.25
1722557542.5053914,76320,15.789473533630371
1722557710.483328,77520,12.473684310913086
1722557883.871316,78720,23.100000381469727
1722558053.7066946,79920,24.81818199157715
1722558229.3578763,81120,14.5
1722558407.414148,82320,16.933332443237305
1722558584.54184,83520,11.473684310913086
1722558755.925987,84720,10.523809432983398
1722558931.394865,85920,17.77777862548828
1722559099.5599902,87120,13.833333015441895
1722559272.726027,88320,11.1578950881958
1722559443.427551,89520,17.933332443237305
1722559615.4524684,90720,15.0625
1722559785.4138613,91920,10.466666221618652
1722559959.1985228,93120,15.384614944458008
1722560136.5344443,94320,10.0
1722560311.8192647,95520,8.142857551574707
1722560479.6327584,96720,11.88888931274414
1722560649.4235978,97920,19.263158798217773
1722560813.5509987,99120,17.350000381469727
1722560991.8432643,100320,15.416666984558105
1722561166.3033645,101520,14.0
1722561342.7043912,102720,16.0
1722561516.8208833,103920,11.882352828979492
1722561683.653593,105120,15.181818008422852
1722561857.7734377,106320,13.230769157409668
1722562033.538098,107520,6.733333110809326
1722562211.0006914,108720,14.666666984558105
1722562388.9385633,109920,19.54166603088379
1722562561.8177195,111120,14.909090995788574
1722562739.5669851,112320,18.30769157409668
1722562918.6163056,113520,11.5625
1722563089.458169,114720,16.85714340209961
1722563260.524792,115920,11.0625
1722563436.9769676,117120,15.925926208496094
1722563603.078268,118320,16.600000381469727
1722563777.0258934,119520,11.6875
1722563941.7750943,120720,15.0625
1722564119.3636153,121920,11.17241382598877
1722564292.9741857,123120,9.38888931274414
1722564464.2830021,124320,12.769230842590332
1722564631.6680386,125520,12.0
1722564803.726849,126720,21.66666603088379
1722564977.4432094,127920,20.733333587646484
1722565151.2698972,129120,17.91666603088379
1722565326.2997606,130320,20.36842155456543
1722565502.0417619,131520,15.647058486938477
1722565674.692759,132720,17.149999618530273
1722565841.5224016,133920,19.0
1722566012.1805613,135120,12.8125
1722566176.709576,136320,13.2380952835083
1722566353.7129068,137520,17.157894134521484
1722566523.3648767,138720,17.200000762939453
1722566699.9641511,139920,13.083333015441895
1722566877.1909423,141120,15.368420600891113
1722567049.9961655,142320,11.666666984558105
1722567226.380997,143520,18.100000381469727
1722567395.7301545,144720,22.5
1722567573.1300125,145920,14.899999618530273
1722567750.2134159,147120,20.149999618530273
1722567928.632443,148320,9.473684310913086
1722568102.5459924,149520,18.47058868408203
1722568280.312218,150720,12.866666793823242
1722568459.1458783,151920,20.058822631835938
1722568632.4540324,153120,13.75
1722568809.4134471,154320,20.58823585510254
1722568984.8286347,155520,17.25
1722569164.926436,156720,17.58823585510254
1722569343.685888,157920,12.7619047164917
1722569515.674529,159120,13.692307472229004
1722569694.6351538,160320,18.272727966308594
1722569866.898773,161520,18.399999618530273
1722570044.0029752,162720,20.538461685180664
1722570218.5526457,163920,19.647058486938477
1722570390.0104795,165120,20.6842098236084
1722570564.280796,166320,18.77777862548828
1722570738.0074186,167520,19.076923370361328
1722570910.5713139,168720,20.133333206176758
1722571074.4049304,169920,13.857142448425293
1722571249.7423785,171120,13.399999618530273
1722571423.6265535,172320,18.090909957885742
1722571600.527722,173520,21.20833396911621
1722571766.1086369,174720,15.692307472229004
1722571934.455251,175920,15.260869979858398
1722572110.64974,177120,12.15384578704834
1722572281.9253135,178320,14.239999771118164
1722572448.949151,179520,11.199999809265137
1722572623.5007463,180720,8.61111068725586
1722572796.663182,181920,16.230770111083984
1722572960.419221,183120,13.666666984558105
1722573130.6960304,184320,11.61111068725586
1722573299.1259408,185520,15.642857551574707
1722573466.640053,186720,15.61111068725586
1722573640.4233582,187920,12.916666984558105
1722573809.0518188,189120,17.6875
1722573974.9934275,190320,11.192307472229004
1722574147.2179134,191520,23.69230842590332
1722574322.0143018,192720,20.0
1722574497.241409,193920,15.166666984558105
1722574669.6006618,195120,11.473684310913086
1722574840.9010496,196320,17.785715103149414
1722575012.4262714,197520,21.55555534362793
1722575177.8275368,198720,9.100000381469727
1722575355.270509,199920,16.0
1722575538.2236953,201120,11.100000381469727
1722575712.6047,202320,19.0
1722575876.8418617,203520,13.44444465637207
1722576048.1132388,204720,16.384614944458008
1722576206.9268992,205920,33.181819915771484
1722576378.2670171,207120,22.1875
1722576558.6437466,208320,19.44444465637207
1722576734.2292066,209520,12.266666412353516
1722576905.3483088,210720,22.923076629638672
1722577076.0588398,211920,19.16666603088379
1722577247.1937878,213120,12.625
1722577415.9937155,214320,18.35714340209961
1722577590.1717956,215520,22.0
1722577766.3327036,216720,15.733333587646484
1722577932.4724076,217920,15.399999618530273
1722578104.0256217,219120,15.5
1722578272.7710814,220320,18.461538314819336
1722578438.0626402,221520,11.75
1722578605.6664815,222720,13.75
1722578773.2517538,223920,20.133333206176758
1722578943.1955132,225120,28.066667556762695
1722579109.010076,226320,19.11111068725586
1722579280.596983,227520,15.05555534362793
1722579450.8418846,228720,12.181818008422852
1722579623.991406,229920,15.0
1722579796.7548273,231120,19.0
1722579975.8273664,232320,13.952381134033203
1722580150.0090053,233520,17.909090042114258
1722580326.4338803,234720,12.307692527770996
1722580508.1282177,235920,12.384614944458008
1722580685.0336502,237120,14.105262756347656
1722580861.7992904,238320,10.70588207244873
1722581040.5326235,239520,9.923076629638672
1722581222.7831895,240720,17.46666717529297
1722581402.5301402,241920,18.16666603088379
1722581586.4337382,243120,13.666666984558105
1722581772.7418103,244320,11.636363983154297
1722581956.3265214,245520,18.25
1722582137.1482396,246720,12.466666221618652
