Wall time,Step,Value
1718122834.668995,1600,14.699999809265137
1718122969.7997541,6400,66.16666412353516
1718123013.0375214,8000,92.17857360839844
1718123308.703743,17600,51.25
1718123360.7073288,19200,60.61538314819336
1718123518.833391,24000,77.30000305175781
1718123569.1974099,25600,61.727272033691406
1718123714.9993951,30400,58.46154022216797
1718123755.159814,32000,76.4000015258789
1718123794.7673562,33600,66.2727279663086
1718123870.575947,36800,64.08333587646484
1718123915.6268446,38400,64.45454406738281
1718124047.6553316,43200,54.75
1718124087.7211447,44800,72.61538696289062
1718124357.7033105,54400,59.68421173095703
1718124487.0045128,59200,75.38461303710938
1718124532.0261905,60800,64.44444274902344
1718124575.566942,62400,73.23529052734375
1718124621.883442,64000,58.27777862548828
1718124663.8785503,65600,75.3125
1718124987.8714325,76800,59.64285659790039
1718125039.147509,78400,73.22222137451172
1718125080.2661064,80000,54.769229888916016
1718125158.7139661,83200,61.0
1718125204.496632,84800,68.92308044433594
1718125292.1935449,88000,62.0
1718125421.5096087,92800,64.0
1718125556.7886467,97600,70.71428680419922
1718125600.2192886,99200,67.7272720336914
1718125644.918068,100800,70.5999984741211
1718125688.4754298,102400,67.19999694824219
1718125772.69407,105600,64.88888549804688
1718125815.6102843,107200,72.28571319580078
1718125861.0470014,108800,55.230770111083984
1718125913.1129186,110400,64.1875
1718126011.4282568,113600,55.181819915771484
1718126060.865097,115200,74.69230651855469
1718126336.428576,124800,55.0
1718126426.3716106,128000,51.3125
1718126469.7228482,129600,80.25
1718126553.7140565,132800,73.5
1718126595.3809988,134400,71.46154022216797
1718126685.4320626,137600,58.125
1718126728.7797847,139200,82.38461303710938
1718126867.9724493,144000,86.91666412353516
1718126916.2702305,145600,77.3125
1718127145.1333537,153600,84.82353210449219
1718127327.9545016,160000,50.0
1718127374.1790843,161600,74.11111450195312
1718127510.5878222,166400,76.77777862548828
1718127653.29832,171200,66.33333587646484
1718127700.150746,172800,61.75
1718127790.500183,176000,56.5
1718128019.3183575,184000,88.22222137451172
1718128115.184711,187200,71.42857360839844
1718128334.6677563,195200,73.91666412353516
1718128517.677139,201600,77.73332977294922
1718128560.3165908,203200,61.54545593261719
1718128649.396435,206400,40.625
1718128735.7291365,209600,77.33333587646484
1718128782.0200539,211200,59.125
1718128824.8145347,212800,90.3125
1718128911.8611104,216000,76.0
1718128997.3231533,219200,43.5
1718129043.9846523,220800,57.66666793823242
1718129320.4924762,230400,54.764705657958984
1718129364.5262492,232000,64.85713958740234
1718129456.8154366,235200,65.77777862548828
1718129501.443971,236800,74.46154022216797
1718129650.8123765,241600,46.400001525878906
1718130007.4622524,252800,61.6363639831543
1718130110.050609,256000,56.5625
1718130159.9841764,257600,60.83333206176758
1718130259.074318,260800,59.09090805053711
1718130348.547059,264000,83.4000015258789
1718130432.3848355,267200,71.0999984741211
1718130605.6490479,273600,64.0
1718130652.3369062,275200,39.099998474121094
1718130697.9707808,276800,73.57142639160156
1718130836.4108372,281600,71.0
1718130881.5447779,283200,67.84615325927734
1718130926.3463464,284800,67.0
1718130972.2154653,286400,81.07142639160156
1718131061.7927368,289600,67.25
1718131103.2995472,291200,76.84615325927734
1718131225.7604504,296000,76.16666412353516
1718131264.49695,297600,64.45454406738281
1718131305.165244,299200,65.66666412353516
1718131431.30646,304000,69.15384674072266
1718131471.223801,305600,52.70000076293945
1718131513.0430117,307200,74.07142639160156
1718131553.204908,308800,57.900001525878906
1718131675.9356515,313600,70.0
1718131797.3041852,318400,57.07692337036133
1718131838.1230383,320000,60.83333206176758
1718131879.7749312,321600,80.71428680419922
1718131964.5473144,324800,69.9000015258789
1718132003.6623023,326400,71.0
1718132043.7747648,328000,77.125
1718132083.4229157,329600,60.733333587646484
1718132166.3655372,332800,68.19999694824219
1718132255.625896,336000,56.06666564941406
1718132334.0340292,339200,55.599998474121094
1718132422.4327097,342400,74.77777862548828
1718132530.8151634,345600,74.14286041259766
1718132581.5052853,347200,56.5
1718132682.5171137,350400,86.93333435058594
1718132732.413508,352000,56.79999923706055
1718132782.4443002,353600,66.71428680419922
1718132837.098555,355200,81.13333129882812
1718132892.236995,356800,69.57142639160156
1718132993.0448012,360000,63.0
1718133043.0834126,361600,48.75
1718133244.2236485,368000,81.2727279663086
1718133392.2563822,372800,61.16666793823242
1718133548.7361655,377600,76.21428680419922
1718133647.8601186,380800,82.11111450195312
1718133699.2567186,382400,69.2631607055664
1718133749.914416,384000,57.0
1718133853.3630733,387200,53.6363639831543
1718133905.297533,388800,45.70000076293945
1718133984.818218,392000,70.92308044433594
1718134025.0846076,393600,72.6875
1718134065.1973803,395200,55.75
1718134108.8997996,396800,56.099998474121094
1718134312.0060084,404800,67.77777862548828
1718134355.2633796,406400,65.14286041259766
1718134393.563192,408000,89.66666412353516
1718134515.4576678,412800,58.85714340209961
1718134556.190054,414400,70.25
1718134595.7514336,416000,68.5625
1718134638.9451063,417600,93.30000305175781
1718134717.7434647,420800,78.0
1718135055.8449483,433600,46.846153259277344
1718135095.9817076,435200,82.5625
1718135221.045407,440000,79.0
1718135263.001227,441600,62.61538314819336
1718135303.5644913,443200,71.125
1718135400.9743435,446400,64.33333587646484
1718135505.2184238,449600,63.0
